cat_id,url_old,cat_name_old,age_old,gender_old,cafe_cat_old,kid_approved_old,dog_approved_old,companion_cat_old,bonded_pair_old,single_cat_old,type_old,description_old,system_import_at_old,url_new,cat_name_new,age_new,gender_new,cafe_cat_new,kid_approved_new,dog_approved_new,companion_cat_new,bonded_pair_new,single_cat_new,type_new,description_new,system_import_at_new,was_url_modified,was_cat_name_modified,was_age_modified,was_gender_modified,was_cafe_cat_modified,was_kid_approved_modified,was_dog_approved_modified,was_companion_cat_modified,was_bonded_pair_modified,was_single_cat_modified,was_type_modified,was_description_modified,was_modified,change_type
19060906,https://catcafebk.com/our-cats/?cat=19060906,Toil,"1 Year 8 Months "," Female",True,True,True,False,False,False,"Domestic Short Hair ","Oh, how we love this lady! Sweet Toil has been a cafe resident for over a year and we have no idea how she hasn't been snatched up! She is gentle and affectionate and gets along well with other cats and would love a home with a feline friend.",2023-02-27 22:49:46+00:00,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,row_deleted
18924648,https://catcafebk.com/our-cats/?cat=18924648,Tomato & Pickle,"6 Months 5 Days ",,False,False,False,False,True,False,"Domestic Short Hair ","Tomato and Pickle are sweet and cuddly kittens who plop right next to you or on top of you for a snuggle. They are always together, whether it’s playing or cuddling up together for a nap. Tomato is feisty and loves to play — she will chase pretty much anything that will roll around the floor! Pickle is a lot more calm and loves to chill, but he will follow Tomato and play whenever she wants. They are both very gentle and are always ready for treats.",2023-02-27 22:49:46+00:00,,,,,,,,,,,,,,True,True,True,False,True,True,True,True,True,True,True,True,True,row_deleted
19006297,https://catcafebk.com/our-cats/?cat=19006297,Toothless,"5 Years 3 Months "," Male",False,False,False,True,False,True,"Domestic Short Hair ","Toothless was a popular fixture on his Flatbush block and was fed daily by a resident caretaker until the building super became hostile to him. After going to foster he got a full mouth extraction due to severe dental disease, but he still enjoys dry food and loves Temptations. Toothless didn’t always have positive encounters with humans on the street and sometimes he can still have defensive instincts, but he has become very affectionate and loves being petted. He is also extremely playful. He loves string toys and he never tires of his plastic tiered rolling ball toy. He has exhibited some bullying behavior with mellow female cats, but could possibly find a playmate with a high-spirited male that matches his energy.",2023-02-27 22:49:46+00:00,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,row_deleted
17992910,https://catcafebk.com/our-cats/?cat=17992910,Truby Steele,"2 Years 11 Months "," Female",False,False,False,False,False,False,"Domestic Short Hair ","Truby is sweet-tempered, compact little cat with loads of charm. Her tabby markings mixed with a lovely orange tone that comes out when she lounges in the sunlight. While she’s not yet at the snuggly phase, she’s very sociable and will march right up to you for some people time or take nibble a treat from your hand. She needs patient humans and a calm and quiet home where she can continue to blossom. We think that she would probably be happier with a polite and braver cat companion.",2023-02-27 22:49:46+00:00,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,row_deleted
18469036,https://catcafebk.com/our-cats/?cat=18469036,TW & Sapling,"11 Months 6 Days ",,False,True,True,False,True,False,"Domestic Short Hair ","TW and Sapling will certainly add some cuteness and excitement to your life. They love playing and wrestling with each other and get along extremely well with other cats in the household. Sapling likes to be close to people (she’s almost always in the same room as her foster), but isn’t much of a cuddler. TW is more independent, but will curl right up next to you on the couch. 

Both cats are gorgeous, sleek black cats. Sapling has red undertones to his slightly fluffier coat and TW has adorable white markings on her belly (they’ve been described as a little bikini). 

These kittens love an opportunity to play around with either ribbons or “real” cat toys.",2023-02-27 22:49:46+00:00,,,,,,,,,,,,,,True,True,True,False,True,True,True,True,True,True,True,True,True,row_deleted
18667410,https://catcafebk.com/our-cats/?cat=18667410,Waldorf,"13 Years 11 Months "," Male",False,True,True,True,False,True,"Domestic Short Hair ","Cat? Rabbit? Muppet? Waldorf is a senior cat with many distinct and loveable qualities. He loves to be around people and will never shy away from asking for scritches, pets, brushies and more food. And boy oh boy does he love food! He knows what he wants and will gladly steal that yummy looking steak off your plate. And like a true gentleman, he prefers water out of a cup, but if he must, a bowl will do just fine. His delicate tummy loves novel protein food because he’s all about that non-GMO lifestyle. Waldorf is on a once daily pill for a chronic health issue but he takes his pill like a champ. Won’t you adopt this sweet senior boy home and help make the last chapters of his life the best ever?",2023-02-27 22:49:46+00:00,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,row_deleted
19014862,https://catcafebk.com/our-cats/?cat=19014862,Whitley,"4 Months 25 Days "," Female",False,False,False,True,False,True,"Domestic Short Hair ","Whitley is a very sweet and friendly feline. With a calm demeanor and gentle nature, Whitley is perfect for those seeking a more independently minded companion. She is comfortable with being picked up in your arms and she loves receiving head and chin scratches. Whitley is currently on a wet food diet as she is showing symptoms which may be related to kidney disease. While tolerant of other cats, she prefers an area she can call her own.",2023-02-27 22:49:46+00:00,https://catcafebk.com/our-cats/?cat=19014862,Whitley,"11 Years 0 Months "," Female",False,False,False,True,False,True,"Domestic Short Hair ","Whitley is a very sweet and friendly feline. With a calm demeanor and gentle nature, Whitley is perfect for those seeking a more independently minded companion. She is comfortable with being picked up in your arms and she loves receiving head and chin scratches. Whitley is currently on a wet food diet as she is showing symptoms which may be related to kidney disease. While tolerant of other cats, she prefers an area she can call her own.",2023-07-08 17:08:34+00:00,False,False,True,False,False,False,False,False,False,False,False,False,True,row_modified
19047320,https://catcafebk.com/our-cats/?cat=19047320,Winding Road & Turbo,"6 Months 6 Days "," Male",True,True,True,False,True,False,"Domestic Short Hair ","Turbo and Winding Road are an entertaining and ridiculous pair. Turbo is definitely the brains of the operation and will often send his buddy out to investigate new situations. Winding Road is obsessed with playing and really, really bad at hide and seek. These besties are good with other cats and would be happy with kids or dogs.",2023-02-27 22:49:46+00:00,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,row_deleted
18895748,https://catcafebk.com/our-cats/?cat=18895748,Winston & Venkman,"5 Months 26 Days ",,False,True,True,False,True,False,"Domestic Short Hair ","Winston is the charmer of the duo. She’s more chill with people and okay with being pet and picked up. She’s learning to purr and doing it well. Venkman is much like his namesake from Ghostbusters — more reserved, shy, and vocal of the two. He chirps a lot- especially when he’s away from his sister. He’s a bit of a ‘tough guy’ who’s trying to hide his sensitive side. They are quite the combo. They love to play. And eat. And knock each other off the tub.",2023-02-27 22:49:46+00:00,,,,,,,,,,,,,,True,True,True,False,True,True,True,True,True,True,True,True,True,row_deleted
18587232,https://catcafebk.com/our-cats/?cat=18587232,Wonky & Wheezy,"10 Months 16 Days ",,False,True,True,False,True,False,"Domestic Short Hair ","Wonky may be the cuddliest kitten in the world. He must jump in your lap or be held whenever you get home from work/an outside activity. When Wonky is held, he immediately starts to suck his thumb and purr loudly. Just like a baby, sucking his thumb puts him right to sleep. He prefers to sleep on his human’s lap, chest, or neck. Whenever Wonky is not cuddling, he is eating or zooming through the apartment. Wonky is very social and loves to eat dry food when his humans are eating meals. His meals give him super cat speed, and he zooms through the apartment like a torpedo. Wonky enjoys chasing string toys and showing off his hunting/stalking instincts. Wonky will let you know when he needs attention with the sweetest “mew” and enjoys following his human wherever they may go. You cannot help but be smitten with this kitten’s loving and social personality. Wheezy is a curious and fearless little kitten. She loves toys (especially chewing on her plush avocado) and is very serious about chasing her mouse or jingling balls. Wheezy will run full speed ahead despite her light “wheezy” breath. She has been given a round of antibiotics which has significantly helped her sneezing and wheezing. Wheezy is the first to explore new rooms and spaces and does occasionally attempt to bolt out the front door (so always be aware). When Wheezy is sleepy, she is quick to fold into your arms and loudly purr. Wheezy also loves to nibble on her brother’s ear when she is feeling especially cuddly and comfortable. She enjoys litterboxes that are neat and tidy with taller sides for privacy. In the past, Wheezy has relieved herself in the bathtub. However, when that is not an option (bathroom door closed), she eventually finds her way to the litterbox. Wheezy may be a tiny kitten, but she is mighty and makes her presence known. You cannot help but be enamored by Wheezy’s adorable face and feisty spirit.",2023-02-27 22:49:46+00:00,,,,,,,,,,,,,,True,True,True,False,True,True,True,True,True,True,True,True,True,row_deleted
18989033,https://catcafebk.com/our-cats/?cat=18989033,Yoda,"7 Years 2 Months "," Male",False,True,False,True,False,True,"Domestic Short Hair ","Yoda is the most snuggly lap cat one could ask for. This friendly boy is a gentle giant who will crawl onto your lap or chest and make himself at home. He loves chin scritches, belly rubs, and being held like a baby, spooned, cradled, petted…you name it. He also loves to lick humans, and will lick your hand / arm / face if you let him. Since he is so social, he will be happiest in a home with people who are able to give him the attention he seeks and who either work from home or have a flexible schedule and won’t leave him alone for extended periods of time over multiple days. Yoda is a lowkey cat, who spends most of the day napping in a quiet spot. He lives up to his name, and really does look like a version of baby Yoda with his wide-set ears and sleepy eyes. He’s not a picky eater and gets chatty when he’s hungry and will tell you he wants food with his sweet meow! He likes to play with wand toys. At night he sleeps on the foot of the bed or will climb up and curl up into a body nook. He is not a fan of closed doors. Yoda does have some health issues that we are getting under control and we'd be happy to talk more about what this sweet guy needs to get healthy.",2023-02-27 22:49:46+00:00,https://catcafebk.com/our-cats/?cat=18989033,Yoda,"7 Years 7 Months "," Male",False,True,False,True,False,True,"Domestic Short Hair ","Yoda is the most snuggly lap cat one could ask for. This friendly boy is a gentle giant who will crawl onto your lap or chest and make himself at home. He loves chin scritches, belly rubs, and being held like a baby, spooned, cradled, petted…you name it. He also loves to lick humans, and will lick your hand / arm / face if you let him. Since he is so social, he will be happiest in a home with people who are able to give him the attention he seeks and who either work from home or have a flexible schedule and won’t leave him alone for extended periods of time over multiple days. Yoda is a lowkey cat, who spends most of the day napping in a quiet spot. He lives up to his name, and really does look like a version of baby Yoda with his wide-set ears and sleepy eyes. He’s not a picky eater and gets chatty when he’s hungry and will tell you he wants food with his sweet meow! He likes to play with wand toys. At night he sleeps on the foot of the bed or will climb up and curl up into a body nook. He is not a fan of closed doors. Yoda does have some health issues that we are getting under control and we'd be happy to talk more about what this sweet guy needs to get healthy.",2023-07-08 17:08:34+00:00,False,False,True,False,False,False,False,False,False,False,False,False,True,row_modified
19381074,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19381074,Adventureland & Epcot,"3 Months 1 Day ",,False,False,False,False,True,False,"Domestic Short Hair ","Adventureland is a total cuddly black and white tuxedo cutie! Adventureland loves snuggles, mealtime, and whatever Epcot has, in that order. He is quick to warm up and wants to be by your side no matter what—scrolling through Instagram? Him, too. Cleaning the bathroom? He will supervise. He will let you know when it is time to eat. He plays hard and naps harder. A lovebug through and through, you will fall in love with his big purr. Epcot is a gray and white girlie, Epcot loves to do her own thing in her own time. She is slower to warm up than her brother but will gladly accept toys and treats until she’s ready to cuddle up. When it is time to rest, she wants the spot next to you. She loves toy mice, cardboard boxes, and strings. Epcot enjoys playing with toys, Churu, and whatever Adventureland is playing with. Both kitties love to snuggle with each other for naps and with you overnight! Epcot is a little skittish and relies on Adventureland to let her know when things are okay. These two kittens love to play and they love attention. These two cats are bonded and must be adopted together -- applications for just one of them will not be processed. Please note that they may not yet be spayed/neutered -- their adoption fee may be higher to cover their surgeries.",2023-07-08 17:08:34+00:00,True,True,True,False,True,True,True,True,True,True,True,True,True,row_added
19452563,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19452563,Aegon & Rhaenyra,"3 Months 25 Days ",,False,False,False,False,True,False,"Domestic Short Hair (short coat) ","Introducing Rhaenyra and Aegon: the dynamic duo of kitten cuteness! Rhaenyra is a remarkably agile bundle of energy. With her tail perpetually standing tall, she'll keep herself entertained for hours as she pounces, chases, and engages in epic battles with her favorite toy jellyfish. Aegon, Rhaenyra's brother, is the perfect balance to her playful nature. While he shares her love for excitement, he approaches new experiences with a touch more caution (though he is adorably curious). Aegon absolutely loves belly rubs, and you'll often find him rolling over for some well-deserved pampering. When it's time to unwind, both kittens will happily join you on the couch, cuddling up for a cozy evening of TV watching. Rhaenyra and Aegon are not only the best of friends, but they also effortlessly extend their playful and affectionate nature to other cats. They will be a perfect addition to your home as a solo pair or as new members of your multi-cat household. In addition to their fun lil personalities, Rhaenyra and Aegon are exceptionally well-behaved kittens. They've mastered the art of keeping their claws and teeth to themselves – you won't have to worry about them scratching your furniture or nipping you. If you’re looking for a duo that will turn your living room into a playground of hilarity and your lap into the Iron Throne of Snuggles, these two are for you.",2023-07-08 17:08:34+00:00,True,True,True,False,True,True,True,True,True,True,True,True,True,row_added
17351058,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=17351058,Angelo,"6 Years 8 Months "," Male",True,True,True,True,False,True,"Domestic Short Hair ","Angelo loves you already and hasn't even met you yet! This cat is truly the life of the party. From the moment he landed in his foster home, he's been nothing but purrs and leg rubs and face rubs and nose bumps and snuggles. His hefty brow and chubby cheeks may give him the illusion of a grouchy disposition, but don't let that fool you! He's almost always purring and thinks hanging with humans is the absolute best so be prepared to give him a lot of attention. Angelo doesn't really notice or mind other cats or dogs, his main passion is humans, and he will declare it to you with all the Italian passion implied by his name. If you want a social, attention-loving, and authoritative feline friend, Angelo is the cat for you! Angelo is FIV+ and will live a normal healthy and long life when provided with quality care such as a balanced diet and yearly wellness exams (like any cat). As FIV+ is not transmittable between neutered/spayed cats under normal circumstances, we are happy for FIV+ cats to mingle with FIV- cats in their adoptive homes.",2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,True,True,row_added
19130200,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19130200,Annie Ernaux,"1 Year 9 Months "," Female",False,False,False,False,False,False,"Domestic Short Hair ","Like her namesake, Annie Ernaux is analytical and introspective. While mostly (or completely) blind, she is curious and playful. While wary of new people, she can be won over with patience and treats — you’ve never met a sweeter cat around mealtime. Annie loves to play and would be happiest in a home with a young and energetic feline friend.",2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,True,True,row_added
19453314,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19453314,Awassi & Polypay,"3 Months 19 Days ",,False,False,False,False,True,False,"Domestic Short Hair ","Awassi and Polypay are two peas in a pod! They both absolutely love to be pet, purr up a storm, and are incredibly playful in the best way. Their favorite toys are a little mouse on a string and springs because they get to chase them all over the apartment! Both of them are also really great with visitors, have respectable litter box habits, and are not easily startled by loud noises like a vacuum. Polypay is such a sweet boy - he is a lover and not a fighter. When he gets tired he likes a good snuggle. On the other hand, Awassi is adventurous and always explores new items that are brought into the apartment. He loves to play for longer periods of time and then enjoy a nice nap. These two chill and confident kittens are ready to find their forever home together!",2023-07-08 17:08:34+00:00,True,True,True,False,True,True,True,True,True,True,True,True,True,row_added
19140983,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19140983,Ayka & Myka,"8 Months 13 Days "," Female",False,True,True,False,True,False,"Domestic Short Hair ","Sister Ayka and Myka love to cuddle and will use you as their body pillow. They’re very curious as and play with each other and any toy (or not even a toy) they can get their paws on. Sometimes they have boxing matches between each other and have no issues jumping very high if it means play time. They are good with other cats, even if that friendliness is not reciprocated.",2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,True,True,row_added
19381172,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19381172,Batman,"7 Years 3 Months "," Male",False,False,False,True,False,True,"Domestic Short Hair ","Batman is the loveliest gray gentleman! Though slow to warm at first, he has come out of his shell and proved that there is nothing he loves more than human company. Batman is always searching for a lap to snuggle up on or a friendly hand for head scratches. His favorite place to sleep is in bed next to his human! Batman is outgoing and chatty, but still startles easily, and would probably be happy in a relatively calm household. He enjoys playtime but more than anything just likes to chill by his human’s side and be loved on. Please consider adopting this angel boy! He has had a tough go of it and deserves a peaceful and loving home to spend his days in.",2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,True,True,row_added
19304906,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19304906,Bean,"2 Years 0 Months "," Male",True,False,False,False,False,False,"Domestic Short Hair ","Bean is a tall gentleman with dreamy amber eyes who will offer his belly for rubs with gentle chirps-n-purrs as his greeting. This tabby loves to explore on his own or with you as his trusty companion. He is yet to find a toy that does not pique his interest, however his current interest is balls and chaseable things. While he loves to play, Bean is equally happy to relax and just enjoy being in your company.",2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,True,True,row_added
19336022,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19336022,Bean-Sack Sackman,"11 Months 5 Days "," Male",False,False,False,False,False,False,"Domestic Short Hair ","Bean-sack Sackman (nicknamed Mr. Beans in our household) is an adorable 9 month old mini panther who loves cuddles and playing fetch. While shy at first, once Bean-sack Sackman realizes pets and cuddles are on offer, he’ll be your best pal. He will park himself on your lap in order to get better ear rubs and tail scritches. He enjoys playing fetch, particularly with toilet paper rolls or small shiny cat toys. He is also a world class climber and no window sill is safe when he decides he wants to bird watch. Bean-sack Sackman is friendly with other cats and would make an excellent playful companion for another cat or group of cats.",2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,True,True,row_added
19133432,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19133432,Bear,"9 Years 1 Month "," Female",True,False,False,False,False,False,"Domestic Long Hair ","Bear is a fluffy monster who loves other cats. She is shy around humans, but adores scritches when she feels safe. While she loves food, she is also incredibly smart so not very easy to bribe. She would make a great companion for a brave cat looking for a sidekick and a human with patience. She’s also willing to work as a swiffer to clean under your couch.",2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,True,True,row_added
19384005,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19384005,Bebe,"3 Years 8 Months "," Female",False,False,False,True,False,True,"Domestic Short Hair ","Bebe is a shy, gentle girl who, deep down, loves head scratches and squeezy treats even though she tries her best to hide it. She will definitely need some time and lots of pep talks to help her feel safe and comfortable, though she might momentarily forget and stretch out belly side up if you’re giving her a good brushing. She is small, plump, and has round, expressive eyes, which will make her look like a kitten forever! She is extremely gentle even when stuck in scary situations (like being put in the carrier or meeting new people) - she won’t use her claws on anything other than making biscuits and her teeth for anything other than eating crunchy treats. That being said, she will likely need to stay in a quiet home with no other pets. It will be so rewarding to watch her grow into the confident and loving cat she is!",2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,True,True,row_added
19316818,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19316818,Bellafonte,"2 Years 1 Month "," Male",True,True,False,True,False,True,"Domestic Short Hair ",,2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,False,True,row_added
18989746,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=18989746,Brillo,"3 Years 5 Months "," Male",False,False,True,False,False,False,"Domestic Short Hair ","Brillo is a big, beautiful boy whose award-winning personality will make a most welcome addition to your home. This chill dude will cuddle on your chest or lap when you’re hanging out and greet you in the morning on the other side of your pillow. He LOVES to play — whether with a toy mouse or wand, or giving chase to another cat — he even tolerates dogs! Brillo can show the rough side of his playfulness by being a bit bitey so he needs a home with another active feline friends and humans to help him practice good behavior — no kids, please!",2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,True,True,row_added
19426352,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19426352,Bumbershoot,"5 Years 4 Months "," Male",False,False,False,False,False,False,"Domestic Short Hair ","Bumbershoot is an adorable little orange and white guy worthy of all your love and devotion. While he may take some time to warm up to all the pets you want to give him, Bumbershoot will win you over by ever so gently licking Churu off of your finger. It doesn’t take much to get Bumbershoot purring, as a simple head scratch after his dinner ought to do the trick. Bumbershoot is the most gentle boy with giant golden eyes that will melt your heart. He is quiet and well-behaved, and would likely thrive in a calm, peaceful home. Your patience is sure to pay off quickly in exchange for Bumbershoot’s precious love and affection! This cat has been diagnosed with a heart murmur and would benefit from an echocardiogram -- we would appreciate it if their potential adopter could help us cover this cost in lieu of an adoption donation.",2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,True,True,row_added
19130146,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19130146,Carlton,"3 Years 5 Months "," Male",False,True,False,True,False,True,"Domestic Short Hair ","Carlton loves affection, catnip and people. This chatty guy will make it known when he wants attention! He is generally pretty relaxed, but he does love to play — especially with a wand toy. He is good with children and meeting new people and would be happy in a home with multiple humans to give him scritches and snuggles.",2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,True,True,row_added
19475403,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19475403,Carton & Parcel,"1 Year 5 Months "," Female",True,False,False,False,True,False,"Domestic Short Hair ","Carton and Parcel are two beautiful and playful cats. They were found in a taped-up box full of kittens left outside Brooklyn Cat Café a few months ago. Since then, they’d come a long way in learning to love and trust humans. Parcel is an orange and gray cat who’s very social and loves to cuddle. She can be a bit shy at first and tends to hide from strangers, but once she’s comfortable, she’ll follow you around the house, loudly demanding attention and pets. She’ll even jump into your lap while you’re working from home and crawl into bed with you to cuddle. Carton is the pure gray one and definitely takes more time to come around to people, but can also be so affectionate once she does. She’s a little more reserved than Parcel but still loves sitting next to her preferred human and having her fur stroked – not so much being picked up and carried. Parcel loves playing with other cats, and they are both good with friendly dogs that won’t chase them. They may not do as well with pushier dogs or young children.",2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,True,True,row_added
19130092,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19130092,Casey Stengel,"4 Years 3 Months "," Male",False,False,False,True,False,True,"Domestic Short Hair ","Casey Stengel is the sweetest young cat rescued from the streets of East Flatbush. He loves headbutts almost as much as he loves treats. He is big on playtime and sometimes gets so riled up that he’ll take a swat or bite at an arm or leg, which he is working on with his foster, but will need some help from you, too. He is often happy to chase certain toys (or even his tail) on his own when he gets the zoomies, and occasionally he even requests to play fetch. Casey doesn’t mind water and has been known to splash around the bathroom sink or even the shower. He loves people and may get along with children and with other cats or a dog. When he doesn’t have the zoomies, Casey loves to chill out, and can often be seen lounging contentedly with his spotted belly on display.",2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,True,True,row_added
19118387,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19118387,Coco,"1 Year 8 Months "," Male",True,False,False,False,False,False,"Domestic Short Hair ","Coco is a friend to every cat he meets. This youngish fellow (we think between 1-2 years old) is completely blind, but so is love! All Coco wants is a cat (or several) to curl up with and a patient human to give head scritches. Coco needs a quiet home with at least one cat who is in need of a snuggle partner. He is also obsessed with fish and does amazing head bobs when trying to locate any last morsel. Coco was brought in as part of a TNR project and we realized that he wasn't a good candidate to return due to sight and neurological issues (he’s a bit wobbly) — it must have been so hard for him to survive outside!",2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,True,True,row_added
19072619,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19072619,Cookie & Cleo,"1 Year 9 Months "," Female",False,False,False,False,True,False,"Domestic Short Hair ","Cookie and Cleo are playful and bonded sisters. Cleo loves to chase flies and feathers. Cookie love to play, she will throw around the space piece of dry food and jump on it to eat it as if it was a prey. They both absolutely love to watch outside the window, Cookie prefers to roll on her back so you can scratch her belly. They prefer to be pet on the ground and not picked up and are great with kids.",2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,True,True,row_added
19153026,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19153026,Corsair,"2 Years 4 Months "," Male",False,False,False,True,False,True,"Domestic Short Hair ","Meet Corsair, a handsome male tabby cat with striking markings and a personality to match! This lovable feline is looking for his forever home where he can shower his new family with love, affection, and plenty of purrs. Corsair is an absolute people pleaser who adores spending time with his human companions. Whether it's cuddling up on the couch for a Netflix marathon or following you around the house for some quality one-on-one time, Corsair is always up for some fun and affection. One of Corsair's favorite things in the world is treats! He loves them so much that he will even do some tricks for them if you ask nicely and do a little training. And if you're looking for a feline that loves to be held, Corsair is your guy. He enjoys being cradled like a baby and will purr contentedly while you give him a good snuggle. Despite his affectionate nature, Corsair is also quite independent and loves to explore his surroundings. He's a curious cat who enjoys playing with toys and climbing on things, so make sure to have plenty of scratching posts and cat trees around for him to explore. If you're looking for a loving, playful, and affectionate feline companion who will be your loyal companion for life, then Corsair is the cat for you! Adopt him today and see for yourself why he's the perfect addition to any family.",2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,True,True,row_added
19426359,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19426359,Dandelion & Marshmallow,"9 Months 4 Days ",,False,False,False,False,True,False,"Domestic Short Hair ","Dandelion (M) and Marshmallow (F) are two very sweet and fun, yet cautious older kittens. They love to play and get along with other cats. Dandelion will purr and let you pet and brush his luxurious mane. We predict he will be a fabulous “lap” cat soon enough. Marshmallow is more playful, but people shy, and enjoys running around playing with her brother and other cats. She likes the  cat scratcher more than getting pet by people. They are long hair cats and are very friendly, they don't usually hiss unless they are still getting to know you and you move very fast near them, they are calm cats and don't meow much.Some of their favorite toys include feather toys and a cat dancer, Marshmallow is not the biggest fan of treats but Dandelion will eat them for her. They have been moved around quite a few times and they are definitely ready to settle in their forever home.",2023-07-08 17:08:34+00:00,True,True,True,False,True,True,True,True,True,True,True,True,True,row_added
19335096,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19335096,Earthquake & Wildfire,"9 Months 6 Days ",,False,False,False,False,True,False,"Domestic Short Hair ","This sweet brother and sister duo liven up the house with their playful antics and their energy. Though they have different – but strong – personalities, this bonded pair does EVERYTHING together. From sharing food, toys, hiding spots, naps, treats (oh how they love Churu treats), and cuddles, these two are inseparable, and their love for each other cannot be denied. Earthquake (brown DSH with spots) is fearless and loves to mosey on over throughout the day to say hello to you or cuddle. He is full of playful energy and is always looking for a good time. His sister Wildfire (white/black DSH) trusts her brother and is always one step behind him joining in on the fun. Wildfire takes her time warming up to you, but it is a beautiful feeling when she starts to trust and says hello to you (in her own Wildfire way of course). She loves to investigate new corners of the house and most importantly, she loves her brother. Earthquake understands his sister and worries and calls out for her if he cannot find his partner in crime. Similarly, Wildfire gains her confidence and thirst for adventure from her brother who is always close by with a toy for them to share. These two kittens are the epitome of love and loyalty between siblings, and they compliment each other’s personality so well. Best way to discover their personalities? Throw a toy in the air and watch both of them lunge at it! You can tell immediately which of the two is adventurous and which one is the ‘genius hunter’ in the family. Regardless of their different approaches to life and affection, there is no denying that these two will keep your house and heart full of joy and laughter.",2023-07-08 17:08:34+00:00,True,True,True,False,True,True,True,True,True,True,True,True,True,row_added
19180805,,,,,,,,,,,,,,https://catcafebk.com/our-cats/?cat=19180805,Extra Cuddles,"10 Years 2 Months "," Female",True,False,False,True,False,True,"Domestic Short Hair ","Extra Cuddles is a whole lot of cat with even more personality! This hefty lady (currently 19 pounds) takes a little while to warm up to you and feel safe in her surroundings, but your patience will be rewarded once she comes out of her shell. In her time with her foster so far, Extra Cuddles has revealed herself to be a hilariously charming girl with strong opinions and a healthy amount of sass. She is also secretly a huge sweetheart with a love of ear scratches, but you have to get past her “tough” side first. Her extra weight hasn’t stunted her curiosity, as she’ll spend most of her waking hours exploring her new digs (she is adamant about someday being able to climb into the bathtub). As long as she continues to slowly and steadily shed those pounds with a 100% wet food diet, her new owner will be responsible for drastically improving her quality of life. Think about how rewarding it will be to see E.C. regain mobility and be able to jump and climb around to her heart’s content! Extra Cuddles has a lot of strict preferences on how she likes to be pet and handled by her caretakers; She’s very easy to read! For the most part, she’ll come to you when she’s looking for affection and head-bonks and she’ll leave when she’s ready to be left alone. Sometimes she can get a bit over-stimulated with back scratches or brushing which leads to growling and (extremely halfhearted) hissing, so she would likely do best in a home with no other cats or young children to test her boundaries.",2023-07-08 17:08:34+00:00,True,True,True,True,True,True,True,True,True,True,True,True,True,row_added
